id,title,score,type,eps,year
mal_1038,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,8.23,TV,13,Oct 2018 - Dec 2018
mal_1039,Shen Yin Wangzuo 2nd Season,8.23,ONA,?,Nov 2022 -
mal_1040,Shoujo Kakumei Utena,8.23,TV,39,Apr 1997 - Dec 1997
mal_1041,Yi Nian Yong Heng 3rd Season,8.23,ONA,59,Jul 2024 - Jul 2025
mal_1042,Youjo Senki Movie,8.23,Movie,1,Feb 2019 - Feb 2019
mal_1043,Kage no Jitsuryokusha ni Naritakute!,8.23,TV,20,Oct 2022 - Feb 2023
mal_1044,Kaijuu 8-gou,8.23,TV,12,Apr 2024 - Jun 2024
mal_1045,Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,8.23,TV,25,Oct 2016 - Apr 2017
mal_1046,Kono Sekai no Katasumi ni,8.23,Movie,1,Nov 2016 - Nov 2016
mal_1047,Majo no Takkyuubin,8.23,Movie,1,Jul 1989 - Jul 1989
mal_1048,Non Non Biyori Movie: Vacation,8.23,Movie,1,Aug 2018 - Aug 2018
mal_1049,Kaguya-hime no Monogatari,8.22,Movie,1,Nov 2013 - Nov 2013
mal_1050,Liz to Aoi Tori,8.22,Movie,1,Apr 2018 - Apr 2018
mal_1051,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,8.22,Movie,1,Oct 2012 - Oct 2012
mal_1052,Medalist 2nd Season,8.22,TV,9,Jan 2026 -
mal_1053,Mimi wo Sumaseba,8.22,Movie,1,Jul 1995 - Jul 1995
mal_1054,Nodame Cantabile Finale,8.22,TV,11,Jan 2010 - Mar 2010
mal_1055,Bakemono no Ko,8.22,Movie,1,Jul 2015 - Jul 2015
mal_1056,BanG Dream! It's MyGO!!!!!,8.22,TV,13,Jun 2023 - Sep 2023
mal_1057,Boku no Hero Academia 6th Season,8.22,TV,25,Oct 2022 - Mar 2023
mal_1058,Spy x Family Season 3,8.22,TV,13,Oct 2025 - Dec 2025
mal_1059,Trigun,8.22,TV,26,Apr 1998 - Sep 1998
mal_1060,Wu Liuqi: Zui Qiang Fa Xing Shi,8.22,ONA,10,Oct 2019 - Jan 2020
mal_1061,ReLIFE: Kanketsu-hen,8.21,Special,4,Mar 2018 - Mar 2018
mal_1062,Saiki Kusuo no Ψ-nan: Kanketsu-hen,8.21,TV Special,1,Dec 2018 - Dec 2018
mal_1063,Tengoku Daimakyou,8.21,TV,13,Apr 2023 - Jun 2023
mal_1064,Kobayashi-san Chi no Maid Dragon S,8.21,TV,12,Jul 2021 - Sep 2021
mal_1065,Major S3,8.21,TV,26,Jan 2007 - Jun 2007
mal_1066,Ookami to Koushinryou,8.21,TV,13,Jan 2008 - Mar 2008
mal_1067,Berserk: Ougon Jidai-hen III - Kourin,8.21,Movie,1,Feb 2013 - Feb 2013
mal_1068,Boku no Kokoro no Yabai Yatsu,8.21,TV,12,Apr 2023 - Jun 2023
mal_1069,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,8.21,Movie,1,Jul 2000 - Jul 2000
mal_1070,Dragon Ball Z,8.21,TV,291,Apr 1989 - Jan 1996
mal_1071,Fruits Basket 1st Season,8.21,TV,25,Apr 2019 - Sep 2019
mal_1072,Haikyuu!! Movie 3: Sainou to Sense,8.21,Movie,1,Sep 2017 - Sep 2017
mal_1073,Bungou Stray Dogs 3rd Season,8.20,TV,12,Apr 2019 - Jun 2019
mal_1074,Cang Yuan Tu 2,8.20,ONA,36,Dec 2024 - Aug 2025
mal_1075,Dragon Ball Super: Broly,8.20,Movie,1,Dec 2018 - Dec 2018
mal_1076,SKET Dance,8.20,TV,77,Apr 2011 - Sep 2012
mal_1077,Spy x Family Part 2,8.20,TV,13,Oct 2022 - Dec 2022
mal_1078,Stand By Me Doraemon 2,8.20,Movie,1,Nov 2020 - Nov 2020
mal_1079,xxxHOLiC◆Kei,8.20,TV,13,Apr 2008 - Jun 2008
mal_1080,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,8.20,TV,13,Apr 2015 - Jun 2015
mal_1081,Yubisaki to Renren,8.20,TV,12,Jan 2024 - Mar 2024
mal_1082,InuYasha: Kanketsu-hen,8.20,TV,26,Oct 2009 - Mar 2010
mal_1083,Kuroko no Basket 2nd Season,8.20,TV,25,Oct 2013 - Mar 2014
mal_1084,Magi: The Kingdom of Magic,8.20,TV,25,Oct 2013 - Mar 2014
mal_1085,Maison Ikkoku,8.20,TV,96,Mar 1986 - Mar 1988
mal_1086,Major S1,8.20,TV,26,Nov 2004 - May 2005
mal_1087,Meitantei Conan Movie 13: Shikkoku no Chaser,8.20,Movie,1,Apr 2009 - Apr 2009
mal_1088,Mushoku Tensei II: Isekai Ittara Honki Dasu,8.20,TV,12,Jul 2023 - Sep 2023
mal_1089,Initial D Second Stage,8.19,TV,13,Oct 1999 - Jan 2000
mal_1090,Jigokuraku 2nd Season,8.19,TV,12,Jan 2026 -
mal_1091,Mo Dao Zu Shi Q,8.19,ONA,30,Jul 2020 - Jan 2021
mal_1092,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,8.19,TV Special,1,Aug 2013 - Aug 2013
mal_1093,Ore dake Level Up na Ken,8.19,TV,12,Jan 2024 - Mar 2024
mal_1094,Asobi Asobase,8.19,TV,12,Jul 2018 - Sep 2018
mal_1095,Girls & Panzer Movie,8.19,Movie,1,Nov 2015 - Nov 2015
mal_1096,Great Pretender,8.19,TV,23,Jul 2020 - Dec 2020
mal_1097,Horimiya,8.19,TV,13,Jan 2021 - Apr 2021
mal_1098,Quanzhi Gaoshou Specials,8.19,ONA,3,Apr 2018 - May 2018
mal_1099,Sasaki to Miyano,8.19,TV,12,Jan 2022 - Mar 2022
mal_1100,Senki Zesshou Symphogear XV,8.19,TV,13,Jul 2019 - Sep 2019
